,</s>,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
e o,0.02830188679245283,0.009433962264150943,0.009433962264150943,0.04716981132075472,0.03773584905660377,0.009433962264150943,0.03773584905660377,0.03773584905660377,0.009433962264150943,0.018867924528301886,0.009433962264150943,0.009433962264150943,0.07547169811320754,0.02830188679245283,0.11320754716981132,0.009433962264150943,0.0660377358490566,0.009433962264150943,0.09433962264150944,0.02830188679245283,0.02830188679245283,0.19811320754716982,0.02830188679245283,0.018867924528301886,0.009433962264150943,0.009433962264150943,0.009433962264150943
e p,0.07942238267148015,0.09747292418772563,0.0036101083032490976,0.0036101083032490976,0.0036101083032490976,0.11913357400722022,0.0036101083032490976,0.0036101083032490976,0.04332129963898917,0.10469314079422383,0.0036101083032490976,0.0036101083032490976,0.06859205776173286,0.007220216606498195,0.0036101083032490976,0.08303249097472924,0.039711191335740074,0.0036101083032490976,0.07220216606498195,0.05054151624548736,0.11191335740072202,0.05054151624548736,0.0036101083032490976,0.010830324909747292,0.0036101083032490976,0.01444043321299639,0.0036101083032490976
e q,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.578125,0.015625,0.015625,0.015625,0.015625,0.015625
e r,0.49221876389506447,0.04579813250333482,0.018674966651845263,0.017785682525566917,0.006224988883948421,0.05824811027123166,0.008448199199644287,0.010226767452200978,0.006669630947087594,0.0706980880391285,0.0026678523788350376,0.004446420631391729,0.01600711427301023,0.02267674522009782,0.02401067140951534,0.023566029346376166,0.00755891507336594,0.00044464206313917296,0.023566029346376166,0.04579813250333482,0.029791018230324588,0.004446420631391729,0.015562472209871054,0.005780346820809248,0.00044464206313917296,0.037349933303690526,0.00044464206313917296
e s,0.11163337250293771,0.012925969447708578,0.0035252643948296123,0.03290246768507638,0.004700352526439483,0.045828437132784956,0.0011750881316098707,0.0011750881316098707,0.03172737955346651,0.05405405405405406,0.0011750881316098707,0.005875440658049354,0.0035252643948296123,0.008225616921269096,0.0011750881316098707,0.022326674500587545,0.0282021151586369,0.0023501762632197414,0.0011750881316098707,0.4218566392479436,0.1844888366627497,0.007050528789659225,0.0011750881316098707,0.0035252643948296123,0.0011750881316098707,0.004700352526439483,0.0011750881316098707
e t,0.26958105646630237,0.07832422586520947,0.007285974499089253,0.029143897996357013,0.0036429872495446266,0.11839708561020036,0.012750455373406194,0.0018214936247723133,0.061930783242258654,0.11657559198542805,0.0018214936247723133,0.0018214936247723133,0.007285974499089253,0.0018214936247723133,0.0036429872495446266,0.04189435336976321,0.0018214936247723133,0.0018214936247723133,0.056466302367941715,0.018214936247723135,0.10018214936247723,0.02185792349726776,0.0018214936247723133,0.0018214936247723133,0.0018214936247723133,0.030965391621129327,0.0036429872495446266
e u,0.05128205128205128,0.01282051282051282,0.02564102564102564,0.038461538461538464,0.02564102564102564,0.01282051282051282,0.01282051282051282,0.02564102564102564,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.02564102564102564,0.02564102564102564,0.14102564102564102,0.038461538461538464,0.01282051282051282,0.08974358974358974,0.01282051282051282,0.1794871794871795,0.02564102564102564,0.10256410256410256,0.01282051282051282,0.02564102564102564,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282
e v,0.005319148936170213,0.13297872340425532,0.005319148936170213,0.005319148936170213,0.005319148936170213,0.42021276595744683,0.005319148936170213,0.005319148936170213,0.005319148936170213,0.20212765957446807,0.005319148936170213,0.005319148936170213,0.005319148936170213,0.005319148936170213,0.005319148936170213,0.09574468085106383,0.005319148936170213,0.005319148936170213,0.005319148936170213,0.005319148936170213,0.005319148936170213,0.010638297872340425,0.005319148936170213,0.005319148936170213,0.005319148936170213,0.02127659574468085,0.005319148936170213
e w,0.17037037037037037,0.1111111111111111,0.02962962962962963,0.007407407407407408,0.02962962962962963,0.07407407407407407,0.007407407407407408,0.007407407407407408,0.02962962962962963,0.1111111111111111,0.007407407407407408,0.007407407407407408,0.02962962962962963,0.014814814814814815,0.022222222222222223,0.11851851851851852,0.014814814814814815,0.007407407407407408,0.022222222222222223,0.08148148148148149,0.022222222222222223,0.007407407407407408,0.007407407407407408,0.007407407407407408,0.007407407407407408,0.02962962962962963,0.007407407407407408
e x,0.07476635514018691,0.056074766355140186,0.004672897196261682,0.1261682242990654,0.004672897196261682,0.06074766355140187,0.009345794392523364,0.004672897196261682,0.0514018691588785,0.07009345794392523,0.004672897196261682,0.004672897196261682,0.009345794392523364,0.004672897196261682,0.004672897196261682,0.04672897196261682,0.205607476635514,0.004672897196261682,0.004672897196261682,0.004672897196261682,0.1542056074766355,0.0514018691588785,0.004672897196261682,0.004672897196261682,0.004672897196261682,0.014018691588785047,0.004672897196261682
e y,0.512,0.04,0.024,0.008,0.016,0.104,0.008,0.008,0.016,0.024,0.008,0.008,0.008,0.04,0.008,0.024,0.016,0.008,0.008,0.024,0.008,0.008,0.008,0.032,0.008,0.008,0.008
e z,0.06,0.02,0.02,0.02,0.02,0.18,0.02,0.02,0.02,0.12,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.04,0.1
f </s>,0.7545454545454545,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909
f <s>,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
f a,0.014925373134328358,0.004975124378109453,0.04477611940298507,0.14925373134328357,0.024875621890547265,0.009950248756218905,0.004975124378109453,0.009950248756218905,0.004975124378109453,0.1044776119402985,0.009950248756218905,0.014925373134328358,0.07960199004975124,0.04477611940298507,0.07462686567164178,0.004975124378109453,0.004975124378109453,0.004975124378109453,0.09950248756218906,0.06965174129353234,0.12935323383084577,0.024875621890547265,0.024875621890547265,0.004975124378109453,0.009950248756218905,0.004975124378109453,0.014925373134328358
f b,0.03225806451612903,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903
f c,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
f d,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
f e,0.05150214592274678,0.07725321888412018,0.012875536480686695,0.0944206008583691,0.060085836909871244,0.06437768240343347,0.004291845493562232,0.012875536480686695,0.004291845493562232,0.030042918454935622,0.004291845493562232,0.004291845493562232,0.060085836909871244,0.02575107296137339,0.04721030042918455,0.004291845493562232,0.004291845493562232,0.004291845493562232,0.2317596566523605,0.06866952789699571,0.07725321888412018,0.012875536480686695,0.012875536480686695,0.008583690987124463,0.004291845493562232,0.008583690987124463,0.004291845493562232
f f,0.20833333333333334,0.036458333333333336,0.015625,0.005208333333333333,0.005208333333333333,0.203125,0.005208333333333333,0.005208333333333333,0.010416666666666666,0.140625,0.005208333333333333,0.005208333333333333,0.10416666666666667,0.005208333333333333,0.010416666666666666,0.046875,0.005208333333333333,0.005208333333333333,0.020833333333333332,0.036458333333333336,0.005208333333333333,0.036458333333333336,0.005208333333333333,0.005208333333333333,0.005208333333333333,0.052083333333333336,0.005208333333333333
f g,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655
f h,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655
f i,0.0030959752321981426,0.030959752321981424,0.018575851393188854,0.0804953560371517,0.04643962848297214,0.10526315789473684,0.018575851393188854,0.04953560371517028,0.0030959752321981426,0.0030959752321981426,0.0030959752321981426,0.0030959752321981426,0.08359133126934984,0.0030959752321981426,0.1609907120743034,0.0030959752321981426,0.0030959752321981426,0.0030959752321981426,0.15479876160990713,0.11145510835913312,0.04953560371517028,0.0030959752321981426,0.006191950464396285,0.0030959752321981426,0.02786377708978328,0.0030959752321981426,0.015479876160990712
f j,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655
f k,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
f l,0.00425531914893617,0.25957446808510637,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.17872340425531916,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.11914893617021277,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.17446808510638298,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.11063829787234042,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.06382978723404255,0.00425531914893617
f m,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
f n,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.1,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
